0,0.002,0,11,5.4,1,0.0,0
0.5,0.003,0,12,7.800000000000001,2,0.0,0
1.0,0.003,0,12,6.6000000000000005
1.5,0.006,0,12,5.4
2.0,0.006,0,12,4.2
2.5,0.006,0,12,4.2
3.0,0.006,0,12,4.2
3.5,0.006,0,10,4.2
4.0,0.006,0,10,3.6
4.5,0.008,0,10,3.6
5.0,0.006,0,10,3.6
5.5,0.006,0,10,4.800000000000001
6.0,0.008,1,13,7.2
6.5,0.011,1,19,12.100000000000001
7.0,0.013,1,23,13.3
7.5,0.01,1,27,14.5
8.0,0.008,1,35,15.100000000000001
8.5,0.01,1,39,13.9
9.0,0.01,1,45,12.700000000000001
9.5,0.01,1,50,11.5
10.0,0.01,2,52,9.600000000000001
10.5,0.01,2,54,7.800000000000001
11.0,0.008,2,56,7.2
11.5,0.008,2,58,6.0
12.0,0.006,2,59,5.4
12.5,0.006,3,60,4.2
13.0,0.006,3,60,4.2
13.5,0.006,3,61,3.6
14.0,0.008,3,61,3.0
14.5,0.005,3,61,3.0
15.0,0.006,4,62,4.2
15.5,0.008,4,62,4.2
16.0,0.008,4,63,5.4
16.5,0.006,4,64,7.800000000000001
17.0,0.008,4,67,8.4
17.5,0.008,5,70,9.0
18.0,0.008,5,74,9.0
18.5,0.008,5,77,8.4
19.0,0.008,5,80,7.800000000000001
19.5,0.008,5,82,6.6000000000000005
20.0,0.01,6,83,6.0
20.5,0.008,6,84,4.800000000000001
21.0,0.006,6,86,4.2
21.5,0.006,6,86,4.2
22.0,0.006,7,87,3.6
22.5,0.005,7,87,2.4000000000000004
23.0,0.006,7,87,1.8
23.5,0.006,8,87,0.6000000000000001
24.0,0.006,8,87,0.6000000000000001
24.5,0.006,8,88,0.0
25.0,0.005,8,87,0.0
25.5,0.006,9,87,0.0
26.0,0.006,9,87,0.0
26.5,0.006,9,86,0.6000000000000001
27.0,0.008,9,88,1.2000000000000002
27.5,0.006,10,90,2.4000000000000004
28.0,0.006,10,93,2.4000000000000004
28.5,0.006,10,96,2.4000000000000004
29.0,0.006,11,98,0.6000000000000001
29.5,0.006,11,99,0.0
30.0,0.01,11,101,0.0
30.5,0.008,12,103,0.0
31.0,0.005,12,105,0.0
31.5,0.006,12,106,0.0
32.0,0.006,12,108,0.0
32.5,0.006,13,108,0.0
33.0,0.01,13,109,0.0
33.5,0.005,14,110,0.0
34.0,0.008,14,110,0.0
34.5,0.005,14,111,0.0
35.0,0.006,15,113,0.6000000000000001
35.5,0.008,15,116,0.6000000000000001
36.0,0.005,15,118,0.6000000000000001
36.5,0.01,16,120,0.6000000000000001
37.0,0.006,16,122,0.6000000000000001
37.5,0.006,16,124,0.0
38.0,0.006,17,124,0.6000000000000001
38.5,0.005,17,124,2.4000000000000004
39.0,0.006,17,124,4.2
39.5,0.006,18,126,4.800000000000001
40.0,0.005,18,126,4.800000000000001
40.5,0.008,19,126,4.800000000000001
41.0,0.006,19,126,4.2
41.5,0.01,19,126,3.6
42.0,0.005,20,126,3.6
42.5,0.005,20,126,4.2
43.0,0.008,20,127,4.2
43.5,0.006,21,127,4.2
44.0,0.01,21,127,4.800000000000001
44.5,0.006,22,127,3.6
45.0,0.005,22,126,3.6
45.5,0.006,22,126,3.0
46.0,0.005,23,126,3.0
46.5,0.005,23,125,3.6
47.0,0.005,24,125,3.0
47.5,0.005,24,125,3.0
48.0,0.006,24,124,3.0
48.5,0.01,25,124,2.4000000000000004
49.0,0.005,25,124,2.4000000000000004
49.5,0.005,25,124,2.4000000000000004
50.0,0.006,26,124,2.4000000000000004
50.5,0.005,26,124,2.4000000000000004
